FID,OBJECTID,TYPE,CODE,Shape_Leng,CONST_CODE,Shape_Area,OBJECTID_1,NAME,OBJECTID_2,CONSTITUEN,COUNTY_ASS,SPOILT,COUNTY_A_1,REJECTED,REPORTED,SPOILT_VAL,VALID,DISPUTED,RESULT,COUNTY_COD,Shape_Le_1,COUNTY_NAM,Shape_Le_2,REGISTERED,X,Y
36532,36447,Other Tracks and Footpaths,5,0.007335000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36537,36448,Other Tracks and Footpaths,5,0.006899000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36546,36449,Other Tracks and Footpaths,5,0.001608000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36553,36450,Other Tracks and Footpaths,5,0.014989000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36553,36450,Other Tracks and Footpaths,5,0.014989000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36556,36451,Other Tracks and Footpaths,5,0.012216000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36556,36451,Other Tracks and Footpaths,5,0.012216000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36563,36452,Other Tracks and Footpaths,5,0.003435000000000,231,0.006364518920000,969,BUNYALA WEST,4428,BUDALANGI,1154,8,BUNYALA WEST,48,1,0.023460410557185,341,0,1,40,0.344489656270000,BUSIA,0.344489656270000,8401,,
36567,36453,Other Tracks and Footpaths,5,0.003562000000000,231,0.006364518920000,969,BUNYALA WEST,4428,BUDALANGI,1154,8,BUNYALA WEST,48,1,0.023460410557185,341,0,1,40,0.344489656270000,BUSIA,0.344489656270000,8401,,
36573,36454,Other Tracks and Footpaths,5,0.003962000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36576,36455,Other Tracks and Footpaths,5,0.003498000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36581,36456,Other Tracks and Footpaths,5,0.019129000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36585,36457,Other Tracks and Footpaths,5,0.010186000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36589,36458,Other Tracks and Footpaths,5,0.014557000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36594,36459,Other Tracks and Footpaths,5,0.013017000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36599,36460,Other Tracks and Footpaths,5,0.002449000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36604,36461,Other Tracks and Footpaths,5,0.007751000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36609,36462,Other Tracks and Footpaths,5,0.014758000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36633,36568,Other Tracks and Footpaths,5,0.002121000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36643,36468,Other Tracks and Footpaths,5,0.018631000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36651,36469,Other Tracks and Footpaths,5,0.016572000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36658,36470,Other Tracks and Footpaths,5,0.006670000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36663,36471,Other Tracks and Footpaths,5,0.011485000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36663,36471,Other Tracks and Footpaths,5,0.011485000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36671,36472,Other Tracks and Footpaths,5,0.000684000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36683,36474,Other Tracks and Footpaths,5,0.002095000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36686,36475,Other Tracks and Footpaths,5,0.002568000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36690,36476,Other Tracks and Footpaths,5,0.004983000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36695,36477,Other Tracks and Footpaths,5,0.001601000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36701,36478,Other Tracks and Footpaths,5,0.026655000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36709,36479,Other Tracks and Footpaths,5,0.007229000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36713,36480,Other Tracks and Footpaths,5,0.014231000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36722,36481,Other Tracks and Footpaths,5,0.010323000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36728,36499,Other Tracks and Footpaths,5,0.007708000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36728,36499,Other Tracks and Footpaths,5,0.007708000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36729,36764,Other Tracks and Footpaths,5,0.005560000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36730,36482,Other Tracks and Footpaths,5,0.012144000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36735,36765,Other Tracks and Footpaths,5,0.014905000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36736,36483,Other Tracks and Footpaths,5,0.004925000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36741,36766,Other Tracks and Footpaths,5,0.006127000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36743,36484,Other Tracks and Footpaths,5,0.004717000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36747,36767,Other Tracks and Footpaths,5,0.002636000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36748,36485,Other Tracks and Footpaths,5,0.003433000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36753,36768,Other Tracks and Footpaths,5,0.003224000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36756,36769,Other Tracks and Footpaths,5,0.007594000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36757,36486,Other Tracks and Footpaths,5,0.010309000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36761,36487,Other Tracks and Footpaths,5,0.007182000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36762,36770,Other Tracks and Footpaths,5,0.022011000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36762,36770,Other Tracks and Footpaths,5,0.022011000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36767,36771,Other Tracks and Footpaths,5,0.003729000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36768,36488,Other Tracks and Footpaths,5,0.004273000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36772,36489,Other Tracks and Footpaths,5,0.015968000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36772,36489,Other Tracks and Footpaths,5,0.015968000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36773,36772,Other Tracks and Footpaths,5,0.009211000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36778,36490,Other Tracks and Footpaths,5,0.000142000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36779,36773,Other Tracks and Footpaths,5,0.003760000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36782,36491,Other Tracks and Footpaths,5,0.002630000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36785,36774,Other Tracks and Footpaths,5,0.007274000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36786,36492,Other Tracks and Footpaths,5,0.011791000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36786,36492,Other Tracks and Footpaths,5,0.011791000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36791,36493,Other Tracks and Footpaths,5,0.011817000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36792,36775,Other Tracks and Footpaths,5,0.003305000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36793,36267,Other Tracks and Footpaths,5,0.006346000000000,231,0.009664264730000,977,BUNYALA SOUTH,4456,BUDALANGI,1155,0,BUNYALA SOUTH,0,2,0.000000000000000,54,0,1,40,0.466601375150000,BUSIA,0.466601375150000,6107,,
36797,36494,Other Tracks and Footpaths,5,0.006972000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36798,36776,Other Tracks and Footpaths,5,0.018303000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36799,36268,Other Tracks and Footpaths,5,0.015824000000000,231,0.009664264730000,977,BUNYALA SOUTH,4456,BUDALANGI,1155,0,BUNYALA SOUTH,0,2,0.000000000000000,54,0,1,40,0.466601375150000,BUSIA,0.466601375150000,6107,,
36800,36495,Other Tracks and Footpaths,5,0.009839000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36802,36496,Other Tracks and Footpaths,5,0.020830000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36804,36777,Other Tracks and Footpaths,5,0.003991000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36805,36269,Other Tracks and Footpaths,5,0.023580000000000,231,0.009664264730000,977,BUNYALA SOUTH,4456,BUDALANGI,1155,0,BUNYALA SOUTH,0,2,0.000000000000000,54,0,1,40,0.466601375150000,BUSIA,0.466601375150000,6107,,
36808,36497,Other Tracks and Footpaths,5,0.006576000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36811,36778,Other Tracks and Footpaths,5,0.009040000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36812,36498,Other Tracks and Footpaths,5,0.010189000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36812,36498,Other Tracks and Footpaths,5,0.010189000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36813,36270,Other Tracks and Footpaths,5,0.009825000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36817,36500,Other Tracks and Footpaths,5,0.000500000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36818,36779,Other Tracks and Footpaths,5,0.006266000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36819,36271,Other Tracks and Footpaths,5,0.002416000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36825,36272,Other Tracks and Footpaths,5,0.015555000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36826,36780,Other Tracks and Footpaths,5,0.006429000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36828,36503,Other Tracks and Footpaths,5,0.012342000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36831,36781,Other Tracks and Footpaths,5,0.005737000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36833,36273,Other Tracks and Footpaths,5,0.006629000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36834,36504,Other Tracks and Footpaths,5,0.019510000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36836,36274,Other Tracks and Footpaths,5,0.000308000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36838,36782,Other Tracks and Footpaths,5,0.006013000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36841,36505,Other Tracks and Footpaths,5,0.008431000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36843,36275,Other Tracks and Footpaths,5,0.004685000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36846,36783,Other Tracks and Footpaths,5,0.010782000000000,230,0.004503266280000,962,NANGINA,4413,FUNYULA,1149,24,NANGINA,176,7,0.009623095429030,2494,0,1,40,0.397705419300000,BUSIA,0.397705419300000,6934,,
36846,36783,Other Tracks and Footpaths,5,0.010782000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36847,36276,Other Tracks and Footpaths,5,0.020097000000000,231,0.009664264730000,977,BUNYALA SOUTH,4456,BUDALANGI,1155,0,BUNYALA SOUTH,0,2,0.000000000000000,54,0,1,40,0.466601375150000,BUSIA,0.466601375150000,6107,,
36847,36276,Other Tracks and Footpaths,5,0.020097000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36848,36506,Other Tracks and Footpaths,5,0.003001000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36853,36507,Other Tracks and Footpaths,5,0.017068000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36860,36508,Other Tracks and Footpaths,5,0.007995000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36865,36277,Other Tracks and Footpaths,5,0.024018000000000,231,0.009664264730000,977,BUNYALA SOUTH,4456,BUDALANGI,1155,0,BUNYALA SOUTH,0,2,0.000000000000000,54,0,1,40,0.466601375150000,BUSIA,0.466601375150000,6107,,
36867,36509,Other Tracks and Footpaths,5,0.002018000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36870,36278,Other Tracks and Footpaths,5,0.052613000000000,231,0.009664264730000,977,BUNYALA SOUTH,4456,BUDALANGI,1155,0,BUNYALA SOUTH,0,2,0.000000000000000,54,0,1,40,0.466601375150000,BUSIA,0.466601375150000,6107,,
36870,36278,Other Tracks and Footpaths,5,0.052613000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36872,36510,Other Tracks and Footpaths,5,0.001664000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36875,36279,Other Tracks and Footpaths,5,0.018105000000000,231,0.009664264730000,977,BUNYALA SOUTH,4456,BUDALANGI,1155,0,BUNYALA SOUTH,0,2,0.000000000000000,54,0,1,40,0.466601375150000,BUSIA,0.466601375150000,6107,,
36876,36511,Other Tracks and Footpaths,5,0.016002000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36876,36511,Other Tracks and Footpaths,5,0.016002000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36880,36280,Other Tracks and Footpaths,5,0.018548000000000,231,0.009664264730000,977,BUNYALA SOUTH,4456,BUDALANGI,1155,0,BUNYALA SOUTH,0,2,0.000000000000000,54,0,1,40,0.466601375150000,BUSIA,0.466601375150000,6107,,
36881,36789,Other Tracks and Footpaths,5,0.008551000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
36883,36281,Other Tracks and Footpaths,5,0.015572000000000,231,0.009664264730000,977,BUNYALA SOUTH,4456,BUDALANGI,1155,0,BUNYALA SOUTH,0,2,0.000000000000000,54,0,1,40,0.466601375150000,BUSIA,0.466601375150000,6107,,
36888,36282,Other Tracks and Footpaths,5,0.020551000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36893,36283,Other Tracks and Footpaths,5,0.003163000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36897,36284,Other Tracks and Footpaths,5,0.012006000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
36996,36828,Other Tracks and Footpaths,5,0.018294000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
36996,36828,Other Tracks and Footpaths,5,0.018294000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
